bibkey,paper,task,subject,age,gender,choice,r
Charness2019,Charness et al 2019,quest_only,814096,79,1,0,NA
Charness2019,Charness et al 2019,quest_only,814135,30,0,5,NA
Charness2019,Charness et al 2019,quest_only,814724,63,0,2,NA
Charness2019,Charness et al 2019,quest_only,814892,27,1,2,NA
Charness2019,Charness et al 2019,quest_only,815222,48,1,2,NA
Charness2019,Charness et al 2019,quest_only,816012,68,0,3,NA
Charness2019,Charness et al 2019,quest_only,816680,45,1,3,NA
Charness2019,Charness et al 2019,quest_only,817160,56,0,2,NA
Charness2019,Charness et al 2019,quest_only,817346,66,1,3,NA
Charness2019,Charness et al 2019,quest_only,817529,52,1,3,NA
Charness2019,Charness et al 2019,quest_only,818179,58,0,4,NA
Charness2019,Charness et al 2019,quest_only,818270,63,0,3,NA
Charness2019,Charness et al 2019,quest_only,818649,28,1,5,NA
Charness2019,Charness et al 2019,quest_only,818899,21,0,8,NA
Charness2019,Charness et al 2019,quest_only,819012,62,0,5,NA
Charness2019,Charness et al 2019,quest_only,819131,63,1,1,NA
Charness2019,Charness et al 2019,quest_only,819476,28,1,6,NA
Charness2019,Charness et al 2019,quest_only,819515,60,1,5,NA
Charness2019,Charness et al 2019,quest_only,820172,53,0,2,NA
Charness2019,Charness et al 2019,quest_only,820471,31,1,3,NA
Charness2019,Charness et al 2019,quest_only,820767,61,0,2,NA
Charness2019,Charness et al 2019,quest_only,821484,23,1,6,NA
Charness2019,Charness et al 2019,quest_only,821624,64,0,5,NA
Charness2019,Charness et al 2019,quest_only,821792,52,0,6,NA
Charness2019,Charness et al 2019,quest_only,822628,36,1,5,NA
Charness2019,Charness et al 2019,quest_only,822634,57,1,8,NA
Charness2019,Charness et al 2019,quest_only,822637,74,1,2,NA
Charness2019,Charness et al 2019,quest_only,823287,57,1,3,NA
Charness2019,Charness et al 2019,quest_only,824057,53,0,7,NA
Charness2019,Charness et al 2019,quest_only,824365,61,0,2,NA
Charness2019,Charness et al 2019,quest_only,824798,38,0,0,NA
Charness2019,Charness et al 2019,quest_only,825241,44,1,5,NA
Charness2019,Charness et al 2019,quest_only,825262,62,1,5,NA
Charness2019,Charness et al 2019,quest_only,825787,52,0,3,NA
Charness2019,Charness et al 2019,quest_only,826153,47,1,6,NA
Charness2019,Charness et al 2019,quest_only,826293,52,1,6,NA
Charness2019,Charness et al 2019,quest_only,826672,48,1,7,NA
Charness2019,Charness et al 2019,quest_only,826751,18,1,4,NA
Charness2019,Charness et al 2019,quest_only,827105,72,1,2,NA
Charness2019,Charness et al 2019,quest_only,827209,63,0,6,NA
Charness2019,Charness et al 2019,quest_only,827447,71,1,0,NA
Charness2019,Charness et al 2019,quest_only,827471,45,0,7,NA
Charness2019,Charness et al 2019,quest_only,828018,42,1,0,NA
Charness2019,Charness et al 2019,quest_only,828164,60,1,4,NA
Charness2019,Charness et al 2019,quest_only,828381,55,0,6,NA
Charness2019,Charness et al 2019,quest_only,828387,72,0,1,NA
Charness2019,Charness et al 2019,quest_only,828729,42,1,1,NA
Charness2019,Charness et al 2019,quest_only,830252,72,0,2,NA
Charness2019,Charness et al 2019,quest_only,830838,52,1,6,NA
Charness2019,Charness et al 2019,quest_only,830877,69,0,3,NA
Charness2019,Charness et al 2019,quest_only,831301,56,1,5,NA
Charness2019,Charness et al 2019,quest_only,831665,50,0,1,NA
Charness2019,Charness et al 2019,quest_only,831680,65,0,2,NA
Charness2019,Charness et al 2019,quest_only,832119,25,1,6,NA
Charness2019,Charness et al 2019,quest_only,832287,36,1,0,NA
Charness2019,Charness et al 2019,quest_only,832312,67,0,1,NA
Charness2019,Charness et al 2019,quest_only,832455,51,1,2,NA
Charness2019,Charness et al 2019,quest_only,832516,65,0,1,NA
Charness2019,Charness et al 2019,quest_only,833306,30,1,3,NA
Charness2019,Charness et al 2019,quest_only,833691,53,0,3,NA
Charness2019,Charness et al 2019,quest_only,834051,38,0,5,NA
Charness2019,Charness et al 2019,quest_only,834240,71,0,3,NA
Charness2019,Charness et al 2019,quest_only,834341,47,1,4,NA
Charness2019,Charness et al 2019,quest_only,834475,19,0,7,NA
Charness2019,Charness et al 2019,quest_only,834786,71,0,6,NA
Charness2019,Charness et al 2019,quest_only,835504,73,0,1,NA
Charness2019,Charness et al 2019,quest_only,835623,60,1,2,NA
Charness2019,Charness et al 2019,quest_only,835772,72,1,5,NA
Charness2019,Charness et al 2019,quest_only,835925,63,1,1,NA
Charness2019,Charness et al 2019,quest_only,836611,63,0,6,NA
Charness2019,Charness et al 2019,quest_only,836819,39,0,5,NA
Charness2019,Charness et al 2019,quest_only,837252,42,1,2,NA
Charness2019,Charness et al 2019,quest_only,837261,49,0,8,NA
Charness2019,Charness et al 2019,quest_only,838342,27,1,8,NA
Charness2019,Charness et al 2019,quest_only,838400,46,1,0,NA
Charness2019,Charness et al 2019,quest_only,839242,92,1,4,NA
Charness2019,Charness et al 2019,quest_only,839266,67,0,6,NA
Charness2019,Charness et al 2019,quest_only,839520,42,1,5,NA
Charness2019,Charness et al 2019,quest_only,840075,56,0,3,NA
Charness2019,Charness et al 2019,quest_only,840344,67,0,5,NA
Charness2019,Charness et al 2019,quest_only,840463,65,1,1,NA
Charness2019,Charness et al 2019,quest_only,840756,53,1,3,NA
Charness2019,Charness et al 2019,quest_only,840930,20,1,5,NA
Charness2019,Charness et al 2019,quest_only,840994,46,1,2,NA
Charness2019,Charness et al 2019,quest_only,841183,52,1,5,NA
Charness2019,Charness et al 2019,quest_only,842541,20,0,6,NA
Charness2019,Charness et al 2019,quest_only,843020,33,1,3,NA
Charness2019,Charness et al 2019,quest_only,843051,60,1,2,NA
Charness2019,Charness et al 2019,quest_only,843350,58,1,5,NA
Charness2019,Charness et al 2019,quest_only,844036,51,1,5,NA
Charness2019,Charness et al 2019,quest_only,845950,40,1,5,NA
Charness2019,Charness et al 2019,quest_only,846011,27,0,5,NA
Charness2019,Charness et al 2019,quest_only,846466,27,1,6,NA
Charness2019,Charness et al 2019,quest_only,846582,51,1,3,NA
Charness2019,Charness et al 2019,quest_only,846701,51,0,6,NA
Charness2019,Charness et al 2019,quest_only,847009,18,1,10,NA
Charness2019,Charness et al 2019,quest_only,847174,80,0,5,NA
Charness2019,Charness et al 2019,quest_only,847610,57,1,4,NA
Charness2019,Charness et al 2019,quest_only,848065,57,1,7,NA
Charness2019,Charness et al 2019,quest_only,848324,36,1,6,NA
Charness2019,Charness et al 2019,quest_only,850109,63,0,2,NA
Charness2019,Charness et al 2019,quest_only,850341,75,0,3,NA
Charness2019,Charness et al 2019,quest_only,850631,46,0,5,NA
Charness2019,Charness et al 2019,quest_only,850741,67,1,4,NA
Charness2019,Charness et al 2019,quest_only,850860,62,0,2,NA
Charness2019,Charness et al 2019,quest_only,851107,82,0,2,NA
Charness2019,Charness et al 2019,quest_only,851834,29,0,3,NA
Charness2019,Charness et al 2019,quest_only,855160,63,1,6,NA
Charness2019,Charness et al 2019,quest_only,855484,40,1,4,NA
Charness2019,Charness et al 2019,quest_only,855682,60,1,7,NA
Charness2019,Charness et al 2019,quest_only,855917,40,0,4,NA
Charness2019,Charness et al 2019,quest_only,856698,74,1,0,NA
Charness2019,Charness et al 2019,quest_only,856832,44,0,7,NA
Charness2019,Charness et al 2019,quest_only,857482,32,0,4,NA
Charness2019,Charness et al 2019,quest_only,857501,38,1,2,NA
Charness2019,Charness et al 2019,quest_only,857583,52,0,4,NA
Charness2019,Charness et al 2019,quest_only,857684,34,0,4,NA
Charness2019,Charness et al 2019,quest_only,858749,43,1,1,NA
Charness2019,Charness et al 2019,quest_only,858767,88,1,4,NA
Charness2019,Charness et al 2019,quest_only,859988,47,1,5,NA
Charness2019,Charness et al 2019,quest_only,860287,24,1,5,NA
Charness2019,Charness et al 2019,quest_only,860656,72,0,4,NA
Charness2019,Charness et al 2019,quest_only,861648,41,1,5,NA
Charness2019,Charness et al 2019,quest_only,862231,22,0,7,NA
Charness2019,Charness et al 2019,quest_only,863406,49,1,6,NA
Charness2019,Charness et al 2019,quest_only,863412,73,1,4,NA
Charness2019,Charness et al 2019,quest_only,863717,58,0,6,NA
Charness2019,Charness et al 2019,quest_only,863790,55,0,4,NA
Charness2019,Charness et al 2019,quest_only,864276,69,1,0,NA
Charness2019,Charness et al 2019,quest_only,864904,51,1,4,NA
Charness2019,Charness et al 2019,quest_only,865182,67,1,7,NA
Charness2019,Charness et al 2019,quest_only,865267,44,1,7,NA
Charness2019,Charness et al 2019,quest_only,865954,71,0,5,NA
Charness2019,Charness et al 2019,quest_only,866445,81,1,1,NA
Charness2019,Charness et al 2019,quest_only,866543,41,0,6,NA
Charness2019,Charness et al 2019,quest_only,867285,65,0,7,NA
Charness2019,Charness et al 2019,quest_only,867547,33,1,6,NA
Charness2019,Charness et al 2019,quest_only,868328,43,1,5,NA
Charness2019,Charness et al 2019,quest_only,868353,58,0,3,NA
Charness2019,Charness et al 2019,quest_only,868756,65,0,6,NA
Charness2019,Charness et al 2019,quest_only,868771,56,1,2,NA
Charness2019,Charness et al 2019,quest_only,868920,62,1,3,NA
Charness2019,Charness et al 2019,quest_only,869308,56,1,4,NA
Charness2019,Charness et al 2019,quest_only,870104,18,0,6,NA
Charness2019,Charness et al 2019,quest_only,870205,18,0,6,NA
Charness2019,Charness et al 2019,quest_only,871414,80,0,6,NA
Charness2019,Charness et al 2019,quest_only,871435,19,0,6,NA
Charness2019,Charness et al 2019,quest_only,871554,38,1,4,NA
Charness2019,Charness et al 2019,quest_only,871847,39,1,4,NA
Charness2019,Charness et al 2019,quest_only,872857,39,1,8,NA
Charness2019,Charness et al 2019,quest_only,873016,43,0,6,NA
Charness2019,Charness et al 2019,quest_only,873269,58,0,4,NA
Charness2019,Charness et al 2019,quest_only,873352,37,1,3,NA
Charness2019,Charness et al 2019,quest_only,874234,70,1,7,NA
Charness2019,Charness et al 2019,quest_only,874349,59,0,7,NA
Charness2019,Charness et al 2019,quest_only,875753,32,0,7,NA
Charness2019,Charness et al 2019,quest_only,875857,30,1,4,NA
Charness2019,Charness et al 2019,quest_only,876846,62,1,3,NA
Charness2019,Charness et al 2019,quest_only,876913,49,0,5,NA
Charness2019,Charness et al 2019,quest_only,877108,24,0,4,NA
Charness2019,Charness et al 2019,quest_only,877661,45,0,4,NA
Charness2019,Charness et al 2019,quest_only,878027,67,0,4,NA
Charness2019,Charness et al 2019,quest_only,878125,76,1,1,NA
Charness2019,Charness et al 2019,quest_only,878656,48,0,4,NA
Charness2019,Charness et al 2019,quest_only,878945,37,1,2,NA
Charness2019,Charness et al 2019,quest_only,879296,30,0,6,NA
Charness2019,Charness et al 2019,quest_only,879306,57,0,3,NA
Charness2019,Charness et al 2019,quest_only,879806,29,1,5,NA
Charness2019,Charness et al 2019,quest_only,880010,48,1,1,NA
Charness2019,Charness et al 2019,quest_only,880413,19,1,7,NA
Charness2019,Charness et al 2019,quest_only,881069,57,0,7,NA
Charness2019,Charness et al 2019,quest_only,881524,41,0,8,NA
Charness2019,Charness et al 2019,quest_only,881597,67,0,3,NA
Charness2019,Charness et al 2019,quest_only,881884,53,1,3,NA
Charness2019,Charness et al 2019,quest_only,881973,34,0,7,NA
Charness2019,Charness et al 2019,quest_only,882046,79,1,5,NA
Charness2019,Charness et al 2019,quest_only,882775,45,0,4,NA
Charness2019,Charness et al 2019,quest_only,882922,50,1,5,NA
Charness2019,Charness et al 2019,quest_only,883349,48,0,8,NA
Charness2019,Charness et al 2019,quest_only,883489,37,0,5,NA
Charness2019,Charness et al 2019,quest_only,884747,35,1,2,NA
Charness2019,Charness et al 2019,quest_only,884918,29,0,5,NA
Charness2019,Charness et al 2019,quest_only,885025,71,1,0,NA
Charness2019,Charness et al 2019,quest_only,885809,46,1,5,NA
Charness2019,Charness et al 2019,quest_only,886163,21,0,6,NA
Charness2019,Charness et al 2019,quest_only,886276,59,1,7,NA
Charness2019,Charness et al 2019,quest_only,886862,50,1,6,NA
Charness2019,Charness et al 2019,quest_only,886880,54,1,6,NA
Charness2019,Charness et al 2019,quest_only,886926,30,1,6,NA
Charness2019,Charness et al 2019,quest_only,887313,33,1,2,NA
Charness2019,Charness et al 2019,quest_only,887432,34,1,3,NA
Charness2019,Charness et al 2019,quest_only,887615,71,1,1,NA
Charness2019,Charness et al 2019,quest_only,887780,63,1,2,NA
Charness2019,Charness et al 2019,quest_only,888424,63,0,5,NA
Charness2019,Charness et al 2019,quest_only,888629,45,1,3,NA
Charness2019,Charness et al 2019,quest_only,888958,52,0,6,NA
Charness2019,Charness et al 2019,quest_only,889279,60,0,3,NA
Charness2019,Charness et al 2019,quest_only,889816,28,0,5,NA
Charness2019,Charness et al 2019,quest_only,890283,18,1,6,NA
Charness2019,Charness et al 2019,quest_only,890850,50,0,7,NA
Charness2019,Charness et al 2019,quest_only,891055,36,1,2,NA
Charness2019,Charness et al 2019,quest_only,895199,66,1,2,NA
Charness2019,Charness et al 2019,quest_only,896020,49,1,5,NA
Charness2019,Charness et al 2019,quest_only,896179,35,1,5,NA
Charness2019,Charness et al 2019,quest_only,896859,33,0,3,NA
Charness2019,Charness et al 2019,quest_only,896954,64,0,5,NA
Charness2019,Charness et al 2019,quest_only,897256,70,0,4,NA
Charness2019,Charness et al 2019,quest_only,898025,63,0,6,NA
Charness2019,Charness et al 2019,quest_only,898211,32,0,4,NA
Charness2019,Charness et al 2019,quest_only,898242,59,0,3,NA
Charness2019,Charness et al 2019,quest_only,898562,30,1,4,NA
Charness2019,Charness et al 2019,quest_only,899234,54,0,4,NA
Charness2019,Charness et al 2019,quest_only,899319,32,0,3,NA
Charness2019,Charness et al 2019,quest_only,899914,60,1,3,NA
Charness2019,Charness et al 2019,EG,800198,55,0,1,-2.45
Charness2019,Charness et al 2019,EG,800500,59,0,2,-2.1912993560428733
Charness2019,Charness et al 2019,EG,800961,49,0,1,-2.45
Charness2019,Charness et al 2019,EG,801556,78,0,1,-2.45
Charness2019,Charness et al 2019,EG,802920,40,1,2,-0.7583882317785176
Charness2019,Charness et al 2019,EG,803366,71,0,3,0.04377459670417008
Charness2019,Charness et al 2019,EG,804061,65,1,3,0.25054589834529906
Charness2019,Charness et al 2019,EG,804074,41,0,1,-2.45
Charness2019,Charness et al 2019,EG,804251,65,0,4,0.43329969651764255
Charness2019,Charness et al 2019,EG,805319,47,0,4,0.45608612317824737
Charness2019,Charness et al 2019,EG,805416,55,0,1,-2.45
Charness2019,Charness et al 2019,EG,805795,46,1,1,-2.45
Charness2019,Charness et al 2019,EG,806008,60,0,1,-2.45
Charness2019,Charness et al 2019,EG,807061,59,1,1,-2.45
Charness2019,Charness et al 2019,EG,807479,74,1,3,0.04880887660896402
Charness2019,Charness et al 2019,EG,807992,72,0,1,-2.45
Charness2019,Charness et al 2019,EG,808352,61,1,4,0.42240858351578936
Charness2019,Charness et al 2019,EG,808590,75,1,1,-2.45
Charness2019,Charness et al 2019,EG,808743,65,0,1,-2.45
Charness2019,Charness et al 2019,EG,809375,41,0,3,-0.01505656060995536
Charness2019,Charness et al 2019,EG,809814,18,1,1,-2.45
Charness2019,Charness et al 2019,EG,809838,44,1,1,-2.45
Charness2019,Charness et al 2019,EG,810394,32,1,1,-2.45
Charness2019,Charness et al 2019,EG,810424,68,1,1,-2.45
Charness2019,Charness et al 2019,EG,811297,61,1,1,-2.45
Charness2019,Charness et al 2019,EG,811557,60,0,4,0.3052328595379367
Charness2019,Charness et al 2019,EG,812063,45,0,6,1
Charness2019,Charness et al 2019,EG,812243,58,1,5,0.8577367679681629
Charness2019,Charness et al 2019,EG,812313,29,1,6,1
Charness2019,Charness et al 2019,EG,812319,56,1,1,-2.45
Charness2019,Charness et al 2019,EG,812518,49,0,1,-2.45
Charness2019,Charness et al 2019,EG,813861,44,1,3,-0.04773835963802414
Charness2019,Charness et al 2019,EG,815066,46,1,5,0.7057591242482886
Charness2019,Charness et al 2019,EG,815451,61,0,3,0.21748373578069727
Charness2019,Charness et al 2019,EG,815951,32,0,1,-2.45
Charness2019,Charness et al 2019,EG,815957,21,1,3,0.13795492315897714
Charness2019,Charness et al 2019,EG,816461,61,1,4,0.4645797315821983
Charness2019,Charness et al 2019,EG,817074,67,0,4,0.3393058966542594
Charness2019,Charness et al 2019,EG,817303,61,1,4,0.36312835869845
Charness2019,Charness et al 2019,EG,817663,55,0,1,-2.45
Charness2019,Charness et al 2019,EG,817950,64,0,2,-1.545216064678971
Charness2019,Charness et al 2019,EG,818112,61,1,2,-0.9637722029676663
Charness2019,Charness et al 2019,EG,818356,75,1,5,0.7000063280574977
Charness2019,Charness et al 2019,EG,818927,56,0,1,-2.45
Charness2019,Charness et al 2019,EG,819076,53,0,5,0.6535792988725007
Charness2019,Charness et al 2019,EG,819406,36,1,1,-2.45
Charness2019,Charness et al 2019,EG,819479,49,1,1,-2.45
Charness2019,Charness et al 2019,EG,821176,54,1,6,1
Charness2019,Charness et al 2019,EG,821765,29,1,1,-2.45
Charness2019,Charness et al 2019,EG,821948,50,1,6,1
Charness2019,Charness et al 2019,EG,822348,20,1,2,-2.072727378625423
Charness2019,Charness et al 2019,EG,822354,53,1,1,-2.45
Charness2019,Charness et al 2019,EG,822521,59,0,1,-2.45
Charness2019,Charness et al 2019,EG,822814,28,0,3,-0.10271823696326465
Charness2019,Charness et al 2019,EG,822836,49,0,1,-2.45
Charness2019,Charness et al 2019,EG,823205,32,0,3,-0.12819559240248055
Charness2019,Charness et al 2019,EG,823672,78,0,1,-2.45
Charness2019,Charness et al 2019,EG,824633,33,0,1,-2.45
Charness2019,Charness et al 2019,EG,824707,58,1,3,0.2242372928047552
Charness2019,Charness et al 2019,EG,824758,27,1,4,0.3285877240030095
Charness2019,Charness et al 2019,EG,825302,72,0,1,-2.45
Charness2019,Charness et al 2019,EG,825875,72,0,6,1
Charness2019,Charness et al 2019,EG,826159,30,1,1,-2.45
Charness2019,Charness et al 2019,EG,826266,68,1,1,-2.45
Charness2019,Charness et al 2019,EG,826446,40,0,1,-2.45
Charness2019,Charness et al 2019,EG,826733,70,1,1,-2.45
Charness2019,Charness et al 2019,EG,828048,56,1,3,0.06382978877285492
Charness2019,Charness et al 2019,EG,828469,50,0,1,-2.45
Charness2019,Charness et al 2019,EG,829510,74,1,1,-2.45
Charness2019,Charness et al 2019,EG,830889,50,0,6,1
Charness2019,Charness et al 2019,EG,830950,30,1,1,-2.45
Charness2019,Charness et al 2019,EG,830966,50,0,2,-1.5085255993786268
Charness2019,Charness et al 2019,EG,831207,60,1,1,-2.45
Charness2019,Charness et al 2019,EG,831500,44,1,2,-0.885463075398002
Charness2019,Charness et al 2019,EG,831503,60,0,1,-2.45
Charness2019,Charness et al 2019,EG,831912,37,1,3,0.04407865107990799
Charness2019,Charness et al 2019,EG,832144,61,1,1,-2.45
Charness2019,Charness et al 2019,EG,832360,42,0,3,0.05262388988398012
Charness2019,Charness et al 2019,EG,832980,41,1,4,0.49104246926493944
Charness2019,Charness et al 2019,EG,833047,53,1,4,0.31990939618786796
Charness2019,Charness et al 2019,EG,833108,19,1,2,-2.3284558129496875
Charness2019,Charness et al 2019,EG,833636,51,0,2,-0.16739934332203132
Charness2019,Charness et al 2019,EG,833679,54,1,1,-2.45
Charness2019,Charness et al 2019,EG,834094,36,1,2,-2.290792596761603
Charness2019,Charness et al 2019,EG,834600,36,1,2,-2.355603234409355
Charness2019,Charness et al 2019,EG,834759,55,0,2,-0.16230566260172052
Charness2019,Charness et al 2019,EG,834869,32,0,1,-2.45
Charness2019,Charness et al 2019,EG,835144,35,1,1,-2.45
Charness2019,Charness et al 2019,EG,835339,29,0,1,-2.45
Charness2019,Charness et al 2019,EG,835388,33,0,5,0.5183728598058224
Charness2019,Charness et al 2019,EG,835397,57,1,5,0.5791921108029783
Charness2019,Charness et al 2019,EG,835537,19,1,1,-2.45
Charness2019,Charness et al 2019,EG,835858,64,0,6,1
Charness2019,Charness et al 2019,EG,836151,35,1,2,-0.3008790969895201
Charness2019,Charness et al 2019,EG,836746,31,1,6,1
Charness2019,Charness et al 2019,EG,837698,53,0,1,-2.45
Charness2019,Charness et al 2019,EG,838076,80,1,1,-2.45
Charness2019,Charness et al 2019,EG,839328,54,1,1,-2.45
Charness2019,Charness et al 2019,EG,839428,20,1,1,-2.45
Charness2019,Charness et al 2019,EG,839498,68,1,1,-2.45
Charness2019,Charness et al 2019,EG,840066,23,1,1,-2.45
Charness2019,Charness et al 2019,EG,840078,61,1,1,-2.45
Charness2019,Charness et al 2019,EG,841726,68,1,1,-2.45
Charness2019,Charness et al 2019,EG,841970,66,1,3,0.05081126822391521
Charness2019,Charness et al 2019,EG,842379,58,0,6,1
Charness2019,Charness et al 2019,EG,842681,76,0,5,0.7517558225663379
Charness2019,Charness et al 2019,EG,843893,49,0,6,1
Charness2019,Charness et al 2019,EG,844265,53,1,2,-1.5748318082257176
Charness2019,Charness et al 2019,EG,844503,48,1,4,0.4882908844179474
Charness2019,Charness et al 2019,EG,844976,39,1,1,-2.45
Charness2019,Charness et al 2019,EG,845230,72,0,6,1
Charness2019,Charness et al 2019,EG,845993,67,1,1,-2.45
Charness2019,Charness et al 2019,EG,846188,61,0,1,-2.45
Charness2019,Charness et al 2019,EG,846392,73,1,2,-0.5617256008530969
Charness2019,Charness et al 2019,EG,846902,57,1,3,0.15974269222700963
Charness2019,Charness et al 2019,EG,846908,21,0,3,0.033493311945348964
Charness2019,Charness et al 2019,EG,847079,49,0,1,-2.45
Charness2019,Charness et al 2019,EG,847119,42,1,1,-2.45
Charness2019,Charness et al 2019,EG,847567,67,0,6,1
Charness2019,Charness et al 2019,EG,848519,70,1,6,1
Charness2019,Charness et al 2019,EG,848663,61,0,3,-0.039128176067024484
Charness2019,Charness et al 2019,EG,848693,64,0,2,-0.75314285753062
Charness2019,Charness et al 2019,EG,849322,41,1,2,-1.5196026141988115
Charness2019,Charness et al 2019,EG,849694,35,1,5,0.9447060388047248
Charness2019,Charness et al 2019,EG,849795,58,0,2,-1.8925827559758912
Charness2019,Charness et al 2019,EG,849829,56,1,1,-2.45
Charness2019,Charness et al 2019,EG,849835,55,1,1,-2.45
Charness2019,Charness et al 2019,EG,850106,81,1,4,0.43291843482526016
Charness2019,Charness et al 2019,EG,850451,50,0,6,1
Charness2019,Charness et al 2019,EG,850482,40,0,1,-2.45
Charness2019,Charness et al 2019,EG,850689,47,0,2,-1.5204346535122024
Charness2019,Charness et al 2019,EG,850717,69,1,3,0.19998776652850206
Charness2019,Charness et al 2019,EG,850738,64,0,4,0.34574135507456955
Charness2019,Charness et al 2019,EG,851535,42,0,2,-0.39462537233019246
Charness2019,Charness et al 2019,EG,851641,55,1,6,1
Charness2019,Charness et al 2019,EG,851992,67,0,3,0.14918853041948746
Charness2019,Charness et al 2019,EG,852429,70,1,1,-2.45
Charness2019,Charness et al 2019,EG,852954,33,0,1,-2.45
Charness2019,Charness et al 2019,EG,853320,21,0,3,0.23707942060194906
Charness2019,Charness et al 2019,EG,854312,41,0,2,-1.511027743876912
Charness2019,Charness et al 2019,EG,855450,55,0,1,-2.45
Charness2019,Charness et al 2019,EG,855792,23,0,5,0.990170992910862
Charness2019,Charness et al 2019,EG,856646,56,0,1,-2.45
Charness2019,Charness et al 2019,EG,856680,48,1,3,0.15045376162510363
Charness2019,Charness et al 2019,EG,857064,75,1,6,1
Charness2019,Charness et al 2019,EG,857388,65,1,5,0.516025573364459
Charness2019,Charness et al 2019,EG,858233,69,1,1,-2.45
Charness2019,Charness et al 2019,EG,858432,52,0,3,0.0037504914775490505
Charness2019,Charness et al 2019,EG,858959,69,0,1,-2.45
Charness2019,Charness et al 2019,EG,859735,63,0,2,-0.6995546292164365
Charness2019,Charness et al 2019,EG,860888,65,0,1,-2.45
Charness2019,Charness et al 2019,EG,861184,35,1,1,-2.45
Charness2019,Charness et al 2019,EG,862030,59,0,2,-1.3039273963542657
Charness2019,Charness et al 2019,EG,862637,52,1,1,-2.45
Charness2019,Charness et al 2019,EG,863430,41,0,2,-1.9682763397297824
Charness2019,Charness et al 2019,EG,864047,20,0,1,-2.45
Charness2019,Charness et al 2019,EG,865423,60,0,1,-2.45
Charness2019,Charness et al 2019,EG,867794,67,1,3,0.17159407383063804
Charness2019,Charness et al 2019,EG,868096,66,0,3,0.18172382614342494
Charness2019,Charness et al 2019,EG,868423,46,1,1,-2.45
Charness2019,Charness et al 2019,EG,869046,65,1,1,-2.45
Charness2019,Charness et al 2019,EG,869256,43,1,2,-1.075213867458515
Charness2019,Charness et al 2019,EG,869424,63,0,1,-2.45
Charness2019,Charness et al 2019,EG,870272,74,1,1,-2.45
Charness2019,Charness et al 2019,EG,870327,50,1,3,0.1589831782248802
Charness2019,Charness et al 2019,EG,870382,60,0,3,0.2632422940782271
Charness2019,Charness et al 2019,EG,870703,39,1,2,-1.0748089054669254
Charness2019,Charness et al 2019,EG,870904,58,0,3,0.060307409425731734
Charness2019,Charness et al 2019,EG,871411,43,1,3,0.11775500684510912
Charness2019,Charness et al 2019,EG,871566,63,1,4,0.49680887706344945
Charness2019,Charness et al 2019,EG,871646,19,0,2,-0.28906721584033246
Charness2019,Charness et al 2019,EG,872680,22,1,5,0.8289390108548105
Charness2019,Charness et al 2019,EG,874093,28,1,2,-0.708906629085541
Charness2019,Charness et al 2019,EG,874191,66,1,1,-2.45
Charness2019,Charness et al 2019,EG,874655,60,0,1,-2.45
Charness2019,Charness et al 2019,EG,874737,59,0,6,1
Charness2019,Charness et al 2019,EG,875347,59,1,4,0.4829477151134052
Charness2019,Charness et al 2019,EG,875442,52,0,4,0.2902979034767486
Charness2019,Charness et al 2019,EG,875482,27,0,6,1
Charness2019,Charness et al 2019,EG,875622,49,1,1,-2.45
Charness2019,Charness et al 2019,EG,875927,32,1,1,-2.45
Charness2019,Charness et al 2019,EG,876095,55,0,1,-2.45
Charness2019,Charness et al 2019,EG,876324,72,0,2,-0.35946776472497755
Charness2019,Charness et al 2019,EG,877053,43,0,2,-0.36563702211482463
Charness2019,Charness et al 2019,EG,877090,47,0,1,-2.45
Charness2019,Charness et al 2019,EG,877575,53,1,1,-2.45
Charness2019,Charness et al 2019,EG,877957,49,0,3,0.019546044673770635
Charness2019,Charness et al 2019,EG,878134,54,0,1,-2.45
Charness2019,Charness et al 2019,EG,878149,46,1,4,0.4722609444241971
Charness2019,Charness et al 2019,EG,878671,33,1,3,-0.09959628093289212
Charness2019,Charness et al 2019,EG,879037,60,0,2,-2.375042278026231
Charness2019,Charness et al 2019,EG,879095,56,1,3,0.11158473870949817
Charness2019,Charness et al 2019,EG,879632,81,1,6,1
Charness2019,Charness et al 2019,EG,879772,68,1,2,-2.073006006833166
Charness2019,Charness et al 2019,EG,879794,66,0,6,1
Charness2019,Charness et al 2019,EG,880084,19,0,6,1
Charness2019,Charness et al 2019,EG,881100,40,1,1,-2.45
Charness2019,Charness et al 2019,EG,881237,30,1,2,-2.025557489085477
Charness2019,Charness et al 2019,EG,881375,49,1,1,-2.45
Charness2019,Charness et al 2019,EG,881542,36,1,2,-1.5213002449134367
Charness2019,Charness et al 2019,EG,882437,44,0,1,-2.45
Charness2019,Charness et al 2019,EG,885113,44,0,5,0.6839129069121554
Charness2019,Charness et al 2019,EG,885153,20,1,1,-2.45
Charness2019,Charness et al 2019,EG,885226,62,0,2,-0.41734283850062637
Charness2019,Charness et al 2019,EG,886376,62,0,1,-2.45
Charness2019,Charness et al 2019,EG,886508,34,1,1,-2.45
Charness2019,Charness et al 2019,EG,888412,20,1,3,-0.006596755401697019
Charness2019,Charness et al 2019,EG,888415,59,0,3,0.031300107352435574
Charness2019,Charness et al 2019,EG,888677,52,0,1,-2.45
Charness2019,Charness et al 2019,EG,888934,61,1,1,-2.45
Charness2019,Charness et al 2019,EG,889050,20,1,5,0.6623656851006672
